Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
4.7543,2.5129,2.9409,2.9257,3.1631,1.0127,2.131,3.1262,0.4522,1.7317,3.4835,3.2145,2.1751,1.5248,1.5645,0 
4.0986,4.7909,0.9201,1.6468,3.419,2.6258,1.8576,2.4779,1.8992,2.9581,1.9149,2.8528,1.8002,1.1061,2.5564,0 
5.2607,4.5456,1.8144,2.1621,2.2734,1.6163,0.1161,3.1175,3.2032,3.2909,2.4469,0.7463,2.4452,2.0074,1.1343,0 
6.4308,4.5338,2.8939,0.7537,2.5701,2.5636,1.2565,2.1261,0.9597,3.339,2.3599,2.97,1.765,3.426,3.3959,0 
4.4435,3.8961,1.1704,0.4841,1.9444,1.0384,2.8704,2.8971,3.9877,2.4007,0.2334,1.4216,3.2348,0.856,2.3667,0 
5.1586,5.052,0.8347,2.8063,-0.185,1.1013,0.6255,3.8237,1.0504,1.8538,0.6708,2.9455,1.7998,0.0768,2.8538,0 
4.3329,5.2361,2.1437,1.9614,2.5269,2.6854,1.8052,2.5502,2.2909,2.5859,2.216,0.2893,2.8393,1.7454,2.1416,0 
5.1799,2.3722,1.6618,1.6302,1.0698,2.1343,2.8042,-0.4583,0.7343,2.1756,1.9385,2.5661,2.6482,1.3773,1.1661,0 
3.7862,4.5644,3.2442,0.2185,1.0222,0.6954,1.288,-0.4213,1.8431,2.3776,3.3168,2.0459,2.9884,1.9745,1.0151,0 
5.4002,3.0369,0.5668,2.264,2.2691,1.8155,-1.0997,2.68,0.4639,0.7055,1.7221,2.05,2.6371,1.4192,1.485,0 
6.5461,3.9993,3.6815,1.4171,-0.5053,2.9801,1.4997,1.9908,2.2142,2.1537,2.9121,0.7212,2.1256,2.9362,2.1539,0 
5.6058,4.8757,2.9728,1.7354,2.073,1.8182,-0.0653,2.0421,2.8574,3.9876,2.2679,2.8131,2.3939,0.5664,1.2894,0 
3.9865,4.0973,3.9052,1.903,2.6148,1.9198,3.5316,2.8943,1.4424,2.8137,1.3228,0.0779,1.6076,2.7224,1.638,0 
5.6913,2.9444,2.9693,3.8952,1.8916,1.9542,2.8645,-0.1774,4.0753,0.1006,1.2518,1.7783,3.3537,2.31,3.1642,0 
4.3446,3.7787,0.9522,1.5215,2.5657,3.1924,2.6844,3.965,3.3947,3.0363,0.0607,2.2135,3.6206,2.1118,1.8927,0 
4.1989,4.2255,2.2117,2.7817,3.0236,2.8105,1.8767,2.2791,0.6857,0.1875,1.2244,2.5221,2.1753,-0.1671,2.8842,0 
5.5749,3.3118,2.9424,2.6399,0.7269,1.1173,1.2033,2.0005,0.595,1.7234,2.136,2.8862,2.5734,1.626,1.5788,0 
4.5506,5.7537,1.6194,2.7472,1.6474,2.4291,3.1421,1.6756,2.4037,3.497,0.4746,1.6184,2.3953,1.7719,1.2246,0 
4.525,6.0758,1.1238,1.1872,1.4754,1.5729,1.5426,2.6539,3.2369,0.7872,0.9714,1.9145,3.0082,1.1519,1.0233,0 
3.5789,3.3531,2.7555,2.2904,2.2168,1.9026,3.6401,1.168,0.3826,1.871,2.9705,2.4935,3.4814,1.873,-1.0719,0 
6.3857,3.2455,2.3706,2.2292,0.2941,1.0195,1.6384,1.4356,1.4182,1.5907,3.8992,2.1323,3.2401,1.96,1.3558,0 
4.399,4.2353,1.2221,2.7253,3.263,0.9285,1.642,2.6052,1.8401,1.0199,1.3412,0.8287,0.8484,4.4804,1.3991,0 
3.7547,4.3897,0.48,1.1115,2.1209,2.6242,0.1112,1.2534,4.4825,3.4925,3.1058,1.1638,2.4754,1.6616,2.7532,0 
5.439,3.3441,0.4217,0.6925,0.8136,2.3061,0.2396,2.914,2.7891,2.3771,3.2478,1.0431,3.1076,0.0064,2.8771,0 
5.91,3.0432,2.3892,2.4364,3.4381,0.1968,1.6614,2.1566,1.5787,3.5034,1.6431,0.7653,1.1174,2.2749,2.1254,0 
5.3188,2.4103,1.3462,1.6499,1.734,3.9321,0.9859,2.9165,3.8845,2.178,2.0768,0.8181,1.0213,2.7674,1.4783,0 
6.3956,2.9018,3.6058,0.7395,1.1713,3.6177,2.262,2.9429,1.9686,0.4331,0.0806,1.4648,3.0763,0.0783,2.3099,0 
6.1421,4.2764,0.4149,1.2361,0.538,1.494,3.2417,1.1332,0.1897,2.8543,1.7104,2.7364,2.7656,3.0166,1.2761,0 
5.9775,2.585,2.341,0.2974,0.8137,3.8438,1.6255,2.887,3.3747,1.4939,1.6018,0.7388,2.2721,1.9832,3.3257,0 
5.1248,5.2184,2.3934,2.5978,2.6756,0.8819,2.8956,2.3384,1.5917,2.1244,4.2389,2.7809,3.0338,3.66,2.0145,0 
4.8955,3.7885,1.6099,1.1756,1.6663,1.79,2.5816,1.7068,1.7004,0.8666,1.649,3.3873,2.2642,1.7196,2.5572,0 
3.0658,6.2953,3.7607,0.5295,0.3238,1.0497,4.1501,1.9875,1.8038,4.4684,2.2664,3.1176,2.1182,2.5915,1.1469,0 
6.7051,5.488,1.9964,2.5537,0.2241,1.9314,0.3778,1.7022,2.8298,2.7728,1.3969,1.4338,0.9083,1.4484,1.6147,0 
5.602,3.6953,1.8027,2.7158,1.7458,2.9873,2.3043,1.5055,1.6654,3.0147,1.2948,2.5779,2.005,1.6839,0.7735,0 
4.7503,1.809,4.4037,1.9903,1.9322,2.7522,-0.3161,1.7517,0.4314,2.7694,0.3846,2.2201,2.1738,2.1932,1.0597,0 
4.4985,4.2662,2.644,2.0907,1.6027,0.9672,0.3168,1.1261,0.7924,2.2424,1.6439,1.4645,2.3329,3.0531,3.1322,0 
4.2927,4.1178,1.839,1.8423,0.6998,2.1407,2.5588,2.3736,2.3028,2.7884,3.1146,1.9017,2.0251,1.2495,2.2866,0 
4.3222,5.2739,0.7425,0.8497,2.0683,2.5151,0.6641,1.9979,2.4429,2.3009,0.4694,1.2695,3.2081,2.5562,0.7409,0 
4.93,4.13,2.1826,1.9899,2.1937,1.7717,1.3149,3.2441,2.0982,2.6403,1.7765,1.3214,2.8337,-0.0966,3.3303,0 
5.3285,3.8183,0.5938,3.2465,2.6734,0.8498,3.342,2.3127,1.5066,2.6976,2.6598,-0.9884,3.0103,2.54,0.0253,0 
3.7244,4.5674,1.647,0.5162,2.2444,1.765,0.6475,3.3401,3.2735,2.3201,0.4296,1.6861,2.5669,1.8385,1.1388,0 
4.6138,3.6277,1.4707,1.3425,2.5661,1.8778,2.6705,1.9328,1.4077,1.2159,2.6673,0.729,1.4923,3.1773,3.7279,0 
3.5178,3.6943,3.5495,2.2585,2.4069,2.1963,2.3788,1.8771,2.9119,2.0693,2.4961,3.945,1.9526,3.2583,2.3926,0 
5.1505,3.2584,1.0967,1.4437,2.5339,2.6037,2.4168,1.6073,1.2516,1.8477,2.6463,2.3017,1.8475,2.8546,2.1728,0 
4.0714,3.9209,0.8786,2.1639,0.7768,2.9062,1.7034,1.3336,2.1599,1.7307,3.3141,2.5962,1.0382,0.6042,1.2343,0 
4.9128,4.4063,2.632,2.3792,1.682,2.0123,0.176,3.7894,3.5686,1.2687,2.2185,2.8767,0.9006,0.7387,0.5152,0 
3.2767,3.1476,2.7461,1.8912,3.7845,0.9994,2.5167,3.58,1.6633,1.0327,2.3519,2.6722,2.7426,0.8287,2.8336,0 
6.115,4.9654,2.8377,1.4289,1.6347,2.1413,2.1528,2.5007,1.1831,0.7266,1.4286,2.7135,2.5348,0.2342,2.6036,0 
5.367,3.8931,1.1894,0.5444,0.2157,2.295,0.4785,2.3811,2.0659,2.8286,1.7125,3.6339,1.6291,0.8456,2.3369,0 
3.5976,4.5792,1.9169,0.9927,1.6063,2.479,0.4883,1.5552,3.3629,1.362,0.0128,1.5684,2.2708,0.8611,1.6187,0 
5.209,5.0256,2.3776,2.7633,1.1248,2.0784,1.1737,1.1758,2.469,0.4831,2.4604,1.2504,2.3084,0.1856,0.7278,0 
5.4126,2.1433,2.5653,1.118,0.597,3.361,1.6066,1.4254,1.377,3.3511,2.4598,3.8818,0.5918,2.3941,2.8,0 
5.2769,3.485,3.0093,1.3099,1.4935,1.7784,2.4521,3.5097,1.5805,3.0611,2.5443,2.5255,3.1701,2.3594,1.9631,0 
4.8251,6.2959,1.9333,1.9224,2.9692,2.5793,3.3797,4.2344,0.9788,3.4906,1.6818,1.1001,1.3193,2.3728,1.6461,0 
6.1066,2.8757,1.1671,0.5977,2.9489,1.8546,2.2854,2.9142,1.5979,3.1366,3.1106,0.4956,1.1424,2.2528,2.1387,0 
5.0076,2.4453,1.3955,2.831,1.9645,3.1136,1.384,2.6761,2.9918,0.9307,1.5204,2.3409,2.1554,1.8072,2.7717,0 
4.0885,3.8667,2.3684,2.066,2.5838,2.2068,3.534,1.6126,1.6462,2.3429,2.1957,2.8543,2.8166,1.0639,1.631,0 
5.2063,3.7258,2.5557,2.4656,2.4062,-0.1012,1.7663,1.6639,2.213,2.5665,2.63,1.872,3.9621,3.6643,4.8045,0 
4.743,4.1789,1.6721,0.9628,-0.3038,0.6899,1.125,2.2009,1.3457,-0.0015,1.8477,2.2313,3.3576,2.7172,0.5478,0 
4.4205,1.0479,0.7881,2.099,2.5567,0.9626,2.3458,3.0973,0.8976,1.878,1.2245,1.0702,1.3859,2.7328,1.9129,0 
5.199,5.5551,1.6077,2.1406,1.3027,0.8613,2.6764,2.1395,1.1672,0.4677,1.2899,2.0548,2.4635,2.969,1.3328,0 
4.9664,2.6829,1.9874,2.3143,0.8904,2.2292,4.0152,2.9127,1.9846,1.994,2.9589,0.4921,2.7916,2.1242,2.2871,0 
5.2236,5.6054,1.6352,1.4405,3.1051,3.8499,3.5381,1.5234,1.5381,1.985,3.1536,3.5802,2.5137,1.6491,2.4164,0 
6.0703,3.9664,2.9578,0.4125,1.5677,0.8648,0.4537,2.8522,1.3626,2.6019,2.6877,3.0263,0.0811,0.9268,2.3457,0 
5.0892,4.2719,0.3317,2.8456,0.2685,1.8719,2.186,1.768,1.7848,1.4417,2.1101,3.4962,1.445,0.7195,3.3742,0 
4.0722,2.3937,1.689,1.3117,1.7717,0.962,0.3594,3.2933,2.4327,0.6754,0.1306,1.6985,0.9649,2.1413,3.5574,0 
4.5274,4.1415,2.3249,0.9495,3.6719,3.4522,2.9367,-0.1661,2.5745,0.3862,2.0666,1.1646,1.7801,2.5953,2.0572,0 
3.1214,3.1042,1.5943,2.2941,4.1541,1.8362,3.1175,2.418,1.2329,3.7824,2.7123,4.0115,3.0049,0.5732,2.9578,0 
5.6064,3.4085,1.3606,1.9802,2.2635,0.7777,0.9979,3.7605,4.0549,2.0701,2.0849,1.7175,0.8786,0.7086,2.9456,0 
2.8819,5.1092,1.0764,3.3048,2.2171,0.2948,2.2848,2.0521,1.6377,2.8789,2.6158,1.8217,1.6925,2.2111,2.0045,0 
4.6165,3.6043,2.3328,1.8922,1.7057,1.2405,2.2244,1.8653,3.5183,2.9234,2.4947,0.2641,2.1999,2.4054,2.1099,0 
4.4968,4.4805,2.0378,0.6926,2.2519,2.6382,2.8329,1.6544,2.648,2.5803,2.8594,1.6742,4.9775,0.3445,1.913,0 
5.1624,5.0448,2.4617,3.3893,3.1225,1.8632,2.5713,1.2722,1.4082,2.0807,0.6091,2.0705,0.7864,3.3827,3.4955,0 
4.7352,3.4368,1.4306,3.5228,1.3897,2.6995,0.9107,0.78,0.6336,2.5575,1.6195,2.9414,0.9744,1.6187,2.0728,0 
5.5198,3.7828,2.3463,3.7085,1.7724,2.254,2.8779,0.8604,1.3475,2.9004,0.5021,1.7554,3.0556,3.1613,1.7839,0 
4.9856,3.6076,1.3076,1.8456,2.253,1.5127,3.0082,2.1896,1.7563,1.4957,0.684,1.6789,1.2206,2.2113,2.3017,0 
6.5321,3.6556,1.9368,-0.611,1.3458,1.3657,1.8942,3.1265,3.8986,2.4247,0.6825,2.6122,1.3685,2.6911,1.9066,0 
5.4191,3.2816,3.5217,1.4548,1.5133,1.4504,2.102,1.1252,1.4055,1.9995,2.8024,1.8671,2.3354,2.1,1.1571,0 
5.6096,4.0449,1.1806,4.2789,0.3663,3.0242,1.701,1.9923,-0.4218,1.5019,1.9692,1.7558,1.2695,1.7429,2.7728,0 
5.3037,3.5867,2.2438,3.9304,1.6403,1.233,0.2324,2.1418,2.2296,1.8083,2.6999,1.6488,3.8002,2.2101,4.1636,0 
4.2843,4.9647,1.6405,1.7672,1.6167,2.1738,3.017,2.5984,0.3204,2.8561,-0.2108,2.2828,5.1228,2.1031,2.6621,0 
3.7039,3.3043,2.1623,1.4113,1.9085,0.1198,1.8551,3.2528,0.3177,2.7719,1.592,4.0287,2.8259,2.6869,1.9101,0 
4.9491,3.526,1.6399,0.8326,2.6561,2.2137,0.76,1.1223,2.1766,2.4065,3.023,2.7696,1.5622,0.6906,1.4059,0 
5.4356,4.6117,1.4368,3.6701,2.8074,0.8052,2.6686,2.931,0.1979,2.8426,1.3724,2.386,2.5497,0.2961,2.1616,0 
4.488,3.3711,1.8648,1.202,2.3871,1.6388,1.5309,2.0539,3.8222,3.3785,3.3909,1.6727,1.0635,0.301,2.0248,0 
2.9089,4.6594,1.2587,4.3093,2.0647,0.3775,2.0235,2.7205,1.6893,2.1633,0.9413,1.7274,0.1025,0.604,2.6962,0 
4.2683,3.2963,2.5875,2.037,2.0546,2.085,1.504,0.9147,2.5039,1.0642,1.5249,1.6445,1.6425,1.3644,1.9719,0 
5.3305,4.3266,-0.295,1.3801,2.466,2.9336,2.4577,2.4896,1.5855,1.4792,2.942,2.0797,2.348,2.143,2.1753,0 
3.7087,4.298,3.0654,1.5271,1.0704,0.7149,0.6804,1.1389,1.9074,1.6646,2.279,1.1036,2.2213,1.4734,1.5967,0 
6.4095,2.9923,0.5895,2.4703,1.5787,3.0928,3.4635,3.2614,3.3344,2.7588,1.4952,3.8365,2.3642,1.7949,2.0063,0 
4.7341,3.6425,0.5462,2.4152,3.1465,2.1563,3.1895,3.7427,3.8168,1.2838,1.1377,2.4636,2.5386,1.711,2.8815,0 
3.603,4.4341,3.2023,2.8651,3.3663,0.5152,2.4585,-0.0462,1.8644,3.2316,2.3194,2.3334,0.6029,3.0761,3.1783,0 
5.4773,3.6767,1.887,3.4045,1.0664,0.3213,2.1505,1.5235,1.2734,1.1034,2.2351,2.903,2.8669,2.1527,1.7085,0 
4.6805,5.1661,-0.0555,3.2178,3.5727,3.1549,1.5524,0.9929,2.9697,1.8855,1.2055,2.7482,1.3866,1.8053,0.2283,0 
5.6006,4.1649,2.1657,1.0836,1.7609,2.7949,1.5322,1.5677,3.7013,3.315,1.4533,1.4675,3.6315,2.1631,2.6078,0 
4.0971,4.1105,2.4043,2.5731,0.8636,2.4333,2.2647,1.4949,1.0541,1.9667,3.3109,3.3298,1.5195,2.2226,1.9788,0 
4.7135,1.827,0.5494,3.4763,2.3172,2.3643,2.2684,2.1159,1.3748,-0.0522,1.4376,2.0631,1.4787,2.525,1.5643,0 
6.627,4.0209,3.4994,2.5484,3.6167,2.9364,1.571,3.3163,1.2357,1.4135,1.3225,1.6913,2.5896,0.3924,3.4076,0 
5.2688,1.1471,2.8301,2.561,2.3449,2.4562,3.974,0.4913,3.8101,2.1413,2.0044,3.3457,0.8243,1.8836,3.2108,0 
4.978,4.2471,1.4035,0.4483,0.9784,0.6816,0.9707,2.6885,0.8986,1.3283,0.6353,1.2828,2.0591,3.8311,2.849,0 
4.9702,5.6069,1.8435,0.1583,1.3233,2.6533,2.3494,0.1525,1.7214,2.15,3.2127,2.3737,1.5702,1.6764,1.5046,0 
4.2991,4.2074,1.6295,1.0145,0.6953,2.1662,1.2072,2.5677,1.8971,2.7343,3.0225,2.7651,1.8603,3.5754,0.3359,0 
5.4211,3.4813,2.4371,3.6214,3.715,2.8399,3.3544,2.9527,3.4799,3.8851,1.1521,1.4264,1.3766,3.1345,2.495,0 
5.356,4.2215,2.426,2.7784,2.1184,2.7359,2.0799,1.2468,3.0184,2.8162,2.0458,2.2308,1.4341,3.7673,3.0532,0 
5.8757,3.6057,2.4055,4.1597,3.2345,2.6815,0.4557,1.2908,2.0031,2.457,3.2531,2.5169,1.4586,3.3988,0.6589,0 
5.4801,3.7716,1.8407,0.5859,1.9028,1.6052,3.0773,2.7613,3.0473,1.1692,3.6225,2.1004,1.3225,3.7082,0.7125,0 
4.1987,4.6204,1.8341,2.4381,1.2944,2.203,1.7908,1.9948,2.2868,1.1922,2.4465,2.9334,1.6837,0.1071,2.0581,0 
4.2318,4.4603,2.0305,2.0903,1.8748,2.0577,2.0081,2.1435,2.6867,2.8765,2.1267,3.12,1.1559,1.9972,2.4999,0 
7.3197,4.4544,1.6425,0.03,2.4052,3.5877,3.313,1.7717,2.5247,1.3049,3.0482,3.4688,2.9377,1.4735,1.344,0 
5.122,4.8341,2.3412,2.5025,-0.001,2.8948,2.7741,1.665,2.6291,1.6107,3.4156,-0.3861,1.6701,1.7813,1.1643,0 
5.5814,3.6231,1.9885,1.2724,3.0021,2.3208,2.2796,0.8819,0.4036,0.0135,2.6665,1.7491,1.928,1.7984,2.4722,0 
4.4723,2.1809,-0.2122,1.3453,0.714,0.5435,2.0243,3.6986,1.8231,2.2463,0.7697,3.6144,1.1623,3.9903,3.0386,0 
5.6192,4.2679,1.1876,2.0683,1.6146,3.2358,0.9626,3.314,3.2461,2.2537,1.415,1.713,3.6913,-0.8689,1.7445,0 
3.7192,4.2143,1.6251,-0.9641,1.5157,0.711,4.1304,4.0401,1.2525,2.5386,0.6257,2.1819,2.912,3.5742,1.4627,0 
5.2306,5.1449,2.063,2.0967,0.2276,-0.1635,3.0841,3.2688,2.0366,2.0466,3.4115,2.8809,2.2876,1.6302,1.4307,0 
4.6837,1.9315,3.0733,1.4038,2.5799,3.6629,1.5728,1.1861,2.6842,2.1093,2.4026,1.0117,2.8566,1.8586,3.7521,0 
4.6087,4.1459,0.9998,0.4938,0.0908,3.0201,1.0391,1.7778,4.1215,0.8403,1.7639,1.935,1.1481,1.152,0.4738,0 
3.144,5.152,3.0844,2.9761,2.6279,0.6391,1.8341,1.4743,1.0249,1.87,1.9056,1.9196,2.1748,1.8392,1.7019,0 
4.6079,3.3783,0.902,2.1021,1.7765,1.3023,1.9686,1.6632,1.9124,3.0499,2.437,2.2061,1.4656,2.6961,2.7812,0 
4.364,4.1363,1.1442,2.0982,2.7044,1.5692,-0.2576,3.9218,1.6159,1.1225,2.2447,3.836,2.9332,1.1785,1.1094,0 
4.6743,3.1484,2.4474,0.7041,2.6021,0.4512,1.9271,1.8494,2.4682,1.7963,1.7172,1.0973,0.6843,1.5587,3.1423,0 
3.5771,2.7522,2.7309,3.0591,4.3545,1.6243,3.4471,2.359,2.0761,3.1393,2.2026,0.6059,1.0638,2.0398,2.1936,0 
4.4537,2.6284,0.655,2.4819,0.8965,2.6297,2.3254,2.4911,1.3301,1.3121,3.1613,3.5809,1.2226,1.2881,4.4698,0 
4.7831,4.2736,2.6553,1.747,0.0687,1.1494,2.4031,1.7005,2.6127,2.0868,1.6,2.8524,1.8851,0.9995,0.8669,0 
5.9876,3.2167,0.6452,1.4694,2.9058,4.3364,1.5712,2.7162,2.9758,1.5662,1.7864,1.858,2.3612,1.9038,1.857,0 
3.4817,3.4885,3.7398,1.8428,0.3302,2.5653,2.5064,1.0183,2.3405,2.2079,-1.3546,1.7588,3.2108,1.9739,3.0071,0 
5.4595,3.9486,0.7204,2.2415,2.1001,2.4036,2.9131,1.8708,3.6536,2.3137,0.9468,3.0872,1.1536,1.2136,1.3927,0 
5.1073,4.8677,2.9496,2.7646,1.5816,3.8118,0.9594,1.8472,1.3232,2.0111,2.5811,2.7115,2.7957,1.3714,-0.0618,0 
6.2509,4.6092,-0.0455,1.9512,2.2992,2.7065,1.9087,2.1202,2.4791,2.286,1.2942,1.711,1.7148,1.4627,1.821,0 
6.2728,3.237,2.8631,1.7011,1.8086,1.9486,0.241,2.0243,3.7604,1.5844,2.1472,1.7114,2.5021,0.9326,2.8831,0 
5.0077,3.171,2.4342,3.341,1.8149,2.7149,1.9819,2.716,2.619,2.2207,2.7435,0.7395,-0.3685,1.8568,2.3815,0 
4.5964,4.2463,3.5015,1.168,3.4568,1.63,1.0339,2.2685,1.8876,1.3391,2.4696,1.8998,0.5956,2.1463,1.4756,0 
5.0732,4.3666,1.7211,3.7487,1.124,2.3941,0.3065,0.2858,1.1858,0.6913,1.6053,2.8093,1.3234,3.7202,1.0993,0 
6.198,5.2082,1.3535,3.0925,1.5582,0.336,1.447,1.264,1.8937,3.2092,1.7485,0.8526,2.5945,3.8645,1.8757,0 
5.0994,4.6814,2.1585,2.2597,2.2019,1.6693,2.3344,1.6326,0.9715,2.4398,1.3338,2.074,2.8472,-0.1829,3.053,0 
4.556,5.2902,0.8457,2.4549,2.4095,2.4136,1.7967,1.9595,3.6412,2.0604,2.283,2.2384,1.7961,2.4386,1.3235,0 
4.5284,4.0369,1.8965,0.5015,2.6128,2.0118,2.3594,2.7811,2.9452,2.4658,2.5354,1.6174,3.2135,3.6435,0.578,0 
5.1625,3.3262,4.4283,2.1949,2.1533,1.8954,1.5785,1.6576,0.4884,0.243,2.635,1.2229,2.0575,0.7914,1.5369,0 
3.3543,4.8994,3.2051,2.1387,2.0336,0.3553,1.9982,2.0145,1.8293,1.0073,2.3384,1.733,3.2685,1.7766,0.544,0 
6.1369,2.9965,0.6621,1.7573,2.0159,2.5571,1.6745,2.5311,2.2051,1.9665,1.9899,3.1956,2.82,1.2502,2.0773,0 
5.1892,3.98,3.7078,1.7147,2.3274,2.0023,2.1086,2.8122,1.6564,2.7995,2.6671,1.9838,2.3456,2.1886,2.4683,0 
4.9171,4.5395,2.5739,2.5543,3.724,2.5191,1.0363,1.0672,2.1714,0.6947,1.7992,2.672,1.7487,3.6285,1.6741,0 
5.6664,3.1368,2.8221,1.4849,3.0119,0.5502,1.7301,2.9598,4.7072,2.7957,2.9822,2.0409,1.5209,0.7556,1.6922,0 
5.5458,4.6703,1.4722,2.4346,0.5979,2.0424,2.7964,2.8091,0.4632,1.7354,1.154,2.6204,1.3102,2.2326,0.9971,0 
6.8668,3.9845,2.9424,1.6297,2.5906,2.4984,2.1229,2.7958,2.2771,1.2639,0.4817,0.8466,2.867,1.4213,1.1815,0 
3.7625,4.2902,1.6978,3.4449,0.8231,2.9105,2.6684,3.3254,2.2535,2.6794,2.8168,2.3806,2.8604,0.9499,3.4734,0 
5.8209,4.2878,1.3583,2.1077,1.4979,2.1572,1.4451,1.1714,2.3788,2.0104,3.3283,2.698,2.5756,1.2652,3.3278,0 
3.6941,3.2898,0.3087,1.4004,1.1092,2.0924,1.7024,1.9859,2.0982,1.8693,0.9927,1.9946,2.4382,4.1722,2.0067,0 
5.2007,3.564,3.1069,2.3798,0.2282,3.0998,1.4516,2.4016,2.9326,1.5963,2.6093,2.5062,-0.5548,2.2862,3.218,0 
4.2988,2.5457,2.1345,0.8636,2.2955,2.1076,2.5275,1.055,1.385,1.5533,3.5479,-2.2894,2.3339,0.672,2.5219,0 
5.4077,3.3396,1.9762,0.8937,4.673,2.4015,0.3738,3.6494,1.0131,3.5714,2.2581,1.5507,2.2277,0.8976,2.1924,0 
4.5408,3.3922,1.2401,0.0245,1.578,1.2511,2.6423,2.8786,2.542,1.4927,4.0829,0.8854,2.4349,2.5454,2.0198,0 
3.7367,4.5656,0.1923,1.2698,3.5679,2.7763,2.6147,3.1024,3.3905,2.5983,0.2266,2.2856,3.1533,1.2222,3.6792,0 
4.8321,3.651,2.4416,1.4413,1.9481,2.3787,0.5692,1.3084,2.3543,2.0548,2.5685,2.6855,3.407,1.7006,2.3418,0 
5.0826,4.9781,0.2421,2.5414,3.0267,3.9001,4.2127,1.9204,1.1811,0.3711,2.4376,2.4607,1.0015,1.4557,2.504,0 
4.8865,4.1394,1.8846,0.2704,3.2566,1.1234,-0.2494,1.8816,3.256,1.4725,1.7952,-0.1312,1.8073,2.4889,1.478,0 
8.0743,2.7477,0.8509,2.8235,1.4093,1.6901,2.0326,1.58,0.5176,1.5678,1.0862,1.9508,4.3711,2.3922,1.7991,0 
3.8507,2.9018,1.8405,3.1809,1.5213,2.821,2.1766,1.7913,1.2282,-0.0105,1.4024,3.452,2.6491,1.6815,3.0534,0 
5.3278,4.3569,2.1875,3.3215,0.221,1.2934,2.9577,1.4151,1.9145,1.116,2.6004,4.3329,2.7427,1.2307,2.6688,0 
5.5102,5.3421,2.6089,1.8375,1.387,1.4328,1.048,3.2461,1.8835,3.0603,2.4875,2.0354,2.6572,0.1239,1.5984,0 
4.7437,3.9057,1.5196,2.1711,0.4451,2.2051,2.5476,-0.4349,0.7797,0.304,1.8669,2.0939,2.9629,3.0459,2.6627,0 
4.7169,5.6801,1.5817,2.1706,1.1646,2.3986,3.2178,1.5283,1.7128,1.4608,1.8647,1.3014,1.2063,3.2288,0.3992,0 
4.8351,3.9458,0.1645,1.4366,2.071,0.6104,2.15,3.5597,2.1063,1.9911,1.0118,2.2592,2.4482,1.6505,1.3431,0 
5.7337,3.3968,2.2054,2.6664,1.5453,2.6922,1.0906,1.5553,1.9081,1.2873,1.4699,3.2533,1.1438,-0.1611,1.0807,0 
6.0525,4.7571,0.2755,1.1965,3.2491,1.6525,1.8212,2.2701,2.6453,3.796,0.22,1.5425,2.0187,3.583,3.4958,0 
3.3412,2.3734,1.6454,2.6438,0.4595,3.2475,0.936,1.4743,1.6128,2.1593,1.9341,1.5932,1.6887,2.4333,2.2789,0 
2.7287,2.9474,1.6006,2.4874,1.6908,2.2257,1.8553,1.0704,3.0541,1.0834,0.8631,3.706,2.4448,1.3833,2.5656,0 
5.1307,5.1717,0.9109,2.5402,1.5229,1.5891,1.0448,2.9468,2.2484,1.5249,3.4835,1.4527,1.1322,2.0104,0.2695,0 
5.6653,4.133,-0.2688,1.7003,2.0119,2.6549,2.5376,1.5724,0.8349,0.3648,3.9031,-0.519,2.9422,2.2474,2.5867,0 
6.0774,2.0175,1.5642,3.0402,1.6441,0.9938,1.8262,1.5831,2.609,1.9703,0.9579,1.0894,2.5408,1.0481,2.0176,0 
3.9052,4.255,2.7098,1.0029,0.1168,1.4272,1.8646,2.4282,2.6176,1.2828,3.6715,2.5353,1.2623,1.1763,2.1266,0 
4.7809,5.3747,0.9922,3.4991,3.4891,3.6979,2.4188,0.5145,2.3651,2.2349,0.7467,1.6502,1.8731,3.0758,1.94,0 
3.4055,4.3305,2.3134,1.5152,2.3736,1.4724,2.9572,0.1351,1.7231,2.8156,1.5205,2.4883,1.9391,3.4179,2.1261,0 
4.4874,2.518,2.1039,3.3016,3.7759,-0.8267,1.549,2.9106,1.8492,2.0213,3.2381,2.1006,2.2335,2.7269,3.0698,0 
5.401,4.0575,2.2484,2.3852,4.6399,2.6642,3.6086,2.517,2.7064,4.2675,0.5396,2.7364,2.5973,2.3963,0.6211,0 
5.109,4.1115,1.3002,-0.5029,0.9218,2.8259,2.4796,1.6056,1.2683,2.4297,2.7079,0.0488,0.4353,2.5136,2.3842,0 
5.7569,3.6542,1.5554,2.735,1.9751,2.0303,1.4061,0.0977,2.1288,4.0752,3.058,2.3517,2.3795,3.1495,3.3295,0 
6.5328,5.1317,0.976,-0.4799,2.4611,3.912,-0.0845,1.8145,3.0343,2.3533,3.4655,0.4489,0.1903,1.8123,4.0172,0 
3.9008,2.8088,1.4197,0.8687,2.401,2.3262,1.99,1.4755,1.8508,1.6205,2.1076,2.7198,1.1749,1.6147,0.5639,0 
4.8527,4.371,0.6006,2.4081,1.3506,-1.8091,2.3944,-0.1942,1.1779,2.8421,3.1036,2.0577,1.4594,2.6326,-0.7677,0 
3.3783,4.9179,2.1702,2.839,2.5258,3.2138,3.9544,0.3945,2.7478,3.4227,1.6407,2.1335,0.7686,1.031,2.7192,0 
