Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
4.9025,0.6037,1.4982,2.7176,1.6879,2.7149,2.1333,0.9357,2.3299,0.9245,2.6193,1.8967,3.8266,1.5911,2.9697,1 
6.6259,0.8625,2.581,2.4578,0.1248,1.7093,2.3485,4.537,2.7338,-0.0557,1.4279,3.3461,1.751,1.7128,3.2946,1 
6.968,0.7785,2.0831,3.6217,0.4932,1.4769,1.3649,2.4149,0.5219,3.1388,3.9403,0.4076,4.3472,3.6829,3.9031,1 
4.6826,0.9748,1.9809,1.7652,1.5282,1.4215,1.8679,0.9975,0.9245,1.1937,-0.1726,3.9648,1.498,4.0314,1.4979,1 
4.7596,0.133,3.2152,1.9873,1.7395,2.938,4.1593,4.4828,2.5926,2.3315,2.6416,2.0107,0.563,1.0159,1.1685,1 
5.8552,-0.0837,2.7213,1.4921,2.7821,0.961,2.0645,1.222,4.2553,0.7642,0.9453,0.504,0.5819,2.8417,0.9689,1 
5.4459,1.3381,2.4587,3.5227,1.8084,2.0103,1.045,1.0035,2.2444,3.2678,0.3985,1.793,1.4172,2.5677,0.9882,1 
5.911,-0.8946,3.0075,2.8112,1.7159,2.1443,0.3895,1.9199,2.4086,2.8101,1.3137,-0.2127,0.587,2.3643,2.3344,1 
6.0268,-0.4613,1.8946,2.9297,1.1373,1.022,1.9284,-0.8983,0.9656,2.0673,2.0315,2.7139,3.1505,3.2295,2.3841,1 
5.5411,0.0366,2.1111,1.8086,4.0927,2.6248,0.4861,1.4028,3.4096,2.5773,2.1537,1.2837,1.5216,1.4547,1.5756,1 
5.5759,0.208,2.752,1.1001,2.639,2.444,1.347,1.5701,2.396,2.5868,1.148,0.7254,1.0462,3.4389,3.2968,1 
6.1768,1.1994,2.6844,0.6396,3.2847,1.0268,1.4609,2.6504,3.88,2.5014,5.1618,1.4652,2.3023,2.1496,3.1314,1 
5.3794,0.6104,1.7001,-1.8188,4.135,2.3761,2.1745,2.7357,0.4853,2.3883,2.6406,2.3455,0.8136,1.9076,-0.3956,1 
6.8023,0.2549,3.4256,2.5226,2.5622,1.1949,1.0793,2.0872,-0.3239,3.404,1.7753,2.8787,2.1236,2.1036,2.0901,1 
5.1295,0.421,1.2119,1.7461,1.8255,0.5161,1.6666,2.4355,0.8825,1.9699,3.1943,2.6609,0.4339,0.0995,1.7213,1 
5.9475,-1.0,1.4124,0.5508,2.6795,0.5317,2.1542,2.116,1.5982,0.9512,1.6271,1.4147,1.2104,0.7089,3.3682,1 
5.197,-2.0761,1.9264,1.4298,1.6842,2.3717,2.1515,1.1828,1.098,1.2315,0.3321,1.9618,1.093,0.2843,2.3366,1 
6.5248,-2.5454,0.7011,2.1707,1.4482,4.6205,0.8399,-0.3386,-0.7459,3.2577,3.6564,3.8607,2.6954,2.0311,2.6052,1 
5.2925,1.4421,1.9136,3.2002,0.4451,1.5825,2.8549,2.16,3.7306,1.3065,1.996,1.3078,1.8162,2.2192,0.8668,1 
5.7757,-0.1264,4.3403,2.0589,2.0379,1.3426,0.6121,2.7253,3.4906,0.545,2.2154,2.26,2.5575,1.7321,1.979,1 
7.2392,0.0877,3.1711,0.9752,2.4487,3.2908,0.4545,2.0255,2.3201,1.4765,1.6777,1.5994,1.4093,0.7151,0.04,1 
5.8529,-1.0572,3.6194,1.2129,1.5977,1.657,0.9343,1.6224,5.6301,3.0734,0.4646,2.5164,2.9952,1.0094,0.7671,1 
6.0534,0.394,0.2367,1.5909,-0.873,3.185,1.1124,3.1428,3.8766,3.3633,2.7695,1.4951,3.1215,0.5955,3.4499,1 
5.4354,-0.3208,0.9896,0.1323,0.959,1.5069,1.0014,2.0412,1.0122,0.8363,0.7767,1.4325,2.0319,0.7249,0.3081,1 
5.8639,-2.9054,0.5875,-0.1226,1.2387,1.7011,0.1511,2.535,3.1547,2.1362,1.8908,1.3263,2.1957,2.7292,3.0378,1 
6.7479,1.7941,1.3824,0.7641,2.0546,0.6579,0.674,1.3098,1.4251,0.6847,0.9785,3.0184,2.711,1.3681,2.2572,1 
5.7162,-1.5652,2.123,1.4814,3.0493,1.4734,1.8909,2.3861,2.1517,0.9061,-0.1012,3.055,1.8495,2.8112,1.0525,1 
7.3469,0.0631,2.2116,2.5438,1.2516,0.7106,2.4455,1.6128,4.0569,0.8689,0.3784,2.3312,1.3216,2.2442,1.6439,1 
6.8037,-0.5857,2.7333,2.49,2.8199,2.2109,3.3172,2.1083,1.2673,1.8703,2.6073,1.5554,0.7582,2.3866,1.5272,1 
6.2658,0.751,2.3244,2.0124,1.2712,3.1793,3.942,1.0601,1.6899,1.7514,-0.0261,3.1053,2.9321,2.0701,0.7905,1 
7.0231,1.4575,1.8373,3.2091,1.84,2.4806,2.8375,3.2533,1.8614,1.0702,1.8658,1.541,1.7422,0.8201,2.4819,1 
6.1294,-0.7938,1.256,1.0584,1.1011,2.2271,1.8039,1.2922,2.4056,2.4516,0.5253,1.4828,1.9553,2.0087,0.8037,1 
5.5094,-0.6344,0.5395,-0.1411,2.0756,1.404,0.4538,1.7629,-0.0951,1.8538,1.3856,1.6248,0.7908,2.1843,1.8569,1 
5.6437,-1.4065,1.6892,3.1535,1.37,3.0686,4.0086,2.2713,2.7777,1.9843,2.9305,2.3556,2.1909,0.5035,1.1032,1 
6.4288,0.5568,1.4355,2.3386,3.6055,4.2439,1.7305,2.6498,1.9766,0.1531,2.8123,2.3911,1.4455,3.404,1.4281,1 
8.1391,1.133,1.2699,3.4711,2.0622,2.0122,3.5936,1.7149,1.6099,0.8081,1.9253,1.3255,1.2517,3.8436,2.0357,1 
5.6575,1.8577,3.2678,1.7184,2.8709,1.7783,2.0928,1.7309,4.3995,2.1908,0.6902,3.2388,2.6393,3.7154,3.4681,1 
6.2592,-0.2558,1.5489,2.7415,1.9427,2.1734,1.9083,-0.0146,0.9052,2.3033,1.8563,1.6483,3.5631,2.43,3.1032,1 
5.268,0.6132,1.6986,2.1774,1.3042,1.4917,3.1503,3.6504,1.9428,2.094,3.1248,1.1426,0.0774,1.5703,3.1789,1 
5.4628,1.0705,2.6115,1.4607,2.6539,3.246,4.0027,4.2721,3.3608,1.4744,2.9999,2.3445,1.0357,3.2373,1.882,1 
5.9889,1.1148,2.5006,2.0813,2.1529,2.8681,2.6038,2.977,1.44,1.7897,1.6257,1.5894,1.3404,2.9096,2.5722,1 
7.7417,-0.0624,0.5928,0.853,-0.2353,2.0103,1.2977,1.0503,1.3455,1.9552,-0.5177,1.7434,1.8599,0.0556,3.4506,1 
7.1898,-0.1002,0.4085,3.1446,0.7533,2.8091,4.022,1.6473,1.517,1.0451,0.7316,1.4159,3.6664,1.5311,2.3366,1 
5.5173,-1.0087,0.7571,3.7493,0.6268,2.1841,1.3686,2.5094,0.0921,2.6408,3.7776,0.4213,1.8186,1.1739,2.2132,1 
5.8583,-0.465,1.6684,1.0702,2.484,0.7578,0.8395,2.5087,1.3604,1.0956,0.7603,1.2044,1.1075,2.3318,4.7612,1 
6.9747,-0.7218,2.7336,1.5693,2.348,1.4125,1.216,1.5478,0.8705,2.3394,0.9064,1.5855,1.7407,2.2097,1.6822,1 
4.4787,-0.3405,1.0854,0.7255,2.1363,0.8248,1.1307,2.4937,3.2913,3.2803,2.8562,2.251,3.1655,2.6342,1.2414,1 
5.3862,0.2598,1.4215,1.6084,1.4669,1.1336,2.3973,1.7833,4.1467,2.8625,2.8092,0.6963,1.2456,2.487,3.4317,1 
6.4581,0.8414,2.5428,2.485,1.8311,3.0089,1.3835,1.0783,1.5636,3.269,2.2018,1.8588,1.5177,2.2944,1.1068,1 
5.9978,0.2106,1.9832,2.5512,3.5385,2.0748,0.6768,3.2607,2.7252,2.6393,1.9579,2.7512,1.2971,2.9113,3.3118,1 
5.5054,1.3853,3.0889,2.1688,2.0437,1.3228,2.4646,1.6808,1.2044,1.8166,2.0477,3.3636,1.3116,2.0839,0.8845,1 
5.8894,-0.6821,1.9179,2.3668,1.7479,2.8317,3.2072,2.4149,1.1032,2.7308,1.4447,1.7293,2.3185,2.0602,2.8825,1 
5.8501,-0.5131,2.6226,3.3329,3.2526,1.9927,2.9245,1.4884,2.1333,1.1435,0.852,2.1707,2.8184,2.2589,1.2562,1 
6.6452,1.0696,2.5265,1.8031,2.3628,0.7261,2.0722,0.4818,1.2484,1.2722,3.2243,2.3481,0.8203,1.2699,1.6689,1 
7.1966,0.1232,2.9066,0.091,2.7094,1.6213,1.9771,2.4331,3.7569,1.6717,1.5849,1.5536,2.5757,3.4219,2.3931,1 
5.4544,0.626,2.1209,1.5538,-0.0014,2.366,2.8894,1.7183,1.8518,0.842,1.0579,2.3575,0.577,2.6047,2.2055,1 
4.8088,1.8923,1.1752,0.4531,0.4059,2.7465,0.7047,2.8448,1.4467,1.9641,2.3206,2.8207,2.6659,2.4737,2.0745,1 
7.5797,0.674,2.5383,2.8741,-0.4345,1.3458,1.5437,3.4358,2.1918,1.8292,1.2025,2.2722,0.9407,1.7263,1.5031,1 
6.4936,-1.0988,2.5609,3.3792,1.4528,1.1287,3.6162,2.2291,2.6782,0.8697,2.2988,2.3763,0.8657,0.3298,3.4152,1 
4.3616,-1.0777,1.003,1.7529,2.3194,1.7234,2.3636,2.1192,3.4531,1.556,0.9323,2.5784,1.3682,3.0655,3.3,1 
4.8136,0.4579,1.1719,2.2854,2.7353,4.0111,1.7815,1.5024,0.7523,3.1351,2.4022,2.2008,3.3714,3.1216,2.2493,1 
8.3543,-0.3489,1.3377,2.6269,3.2883,2.0864,3.0051,3.002,1.6374,1.8331,3.5463,4.5593,1.3946,0.9075,1.8695,1 
7.1545,-0.0898,1.2475,1.6571,1.1415,3.5948,1.1186,1.8091,3.1181,2.3211,1.1836,3.7022,2.7915,2.3384,1.9653,1 
5.7832,0.4469,1.1305,2.4868,1.1428,0.6093,1.6883,2.172,2.5986,1.459,2.9455,2.8204,0.0881,-0.432,3.5287,1 
4.152,-0.5777,1.6272,2.8263,1.4121,0.3317,1.7976,1.3838,0.7562,1.7853,2.4881,0.7959,2.46,2.6665,1.4836,1 
6.8575,0.7979,3.72,1.5828,1.092,2.0452,1.978,1.2371,2.347,1.6465,1.9812,1.7223,2.1567,1.7466,2.3491,1 
5.6954,0.3725,2.4746,0.9642,2.5292,2.6798,1.5492,1.0832,1.8466,0.6268,1.59,1.6309,2.556,0.12,1.8876,1 
5.7366,0.4567,0.2544,1.4219,-0.4499,3.5302,3.8371,0.8818,1.8391,1.5944,3.0392,2.1891,2.3001,1.7407,0.6459,1 
6.4069,-0.2909,1.5895,3.0118,1.5808,1.8538,4.3336,1.439,2.6108,1.7389,2.8596,0.5137,2.7122,2.1988,1.6674,1 
5.9377,-0.5244,2.6036,2.1589,2.0563,1.0277,1.1097,1.0398,2.3313,2.3785,3.0433,1.2479,3.38,1.5967,1.3457,1 
5.9393,-0.3143,3.0607,2.5067,3.3138,1.1244,3.2579,2.8701,2.052,2.0864,0.5845,3.5454,1.502,2.1179,-0.1498,1 
5.9577,-0.2317,2.0046,1.5303,1.2578,2.5023,1.7868,3.2955,0.8812,1.86,2.2066,1.8633,3.2426,3.5228,2.6581,1 
6.36,1.0144,1.6902,3.2372,2.7067,3.3454,1.6823,0.6485,2.1831,1.6106,1.941,1.1398,1.1143,2.4144,0.8494,1 
5.2574,0.9021,2.2861,0.0756,1.8664,1.6272,3.0122,-0.0476,3.7741,2.3204,1.62,2.6407,3.1257,2.1958,2.3119,1 
4.7228,1.2623,2.7201,2.7759,2.5756,1.7114,1.28,1.5659,1.888,1.0195,2.4065,2.5392,1.8673,2.5361,3.6468,1 
7.597,0.6986,2.3342,1.6375,3.3427,2.8153,2.5108,0.6748,0.6729,3.2264,2.5769,2.6947,1.1952,1.3788,2.8909,1 
6.6313,0.6576,2.1628,1.5855,4.2841,2.4416,2.4576,0.629,1.8426,1.9144,1.5757,1.6241,2.5149,0.8034,1.5817,1 
6.2664,0.2963,0.9144,1.1823,2.3437,3.9332,2.135,1.3663,2.9072,2.1441,3.0234,2.4572,0.5905,2.4916,3.2059,1 
6.9199,0.1426,2.2064,1.8907,0.8791,1.4807,3.8163,1.1785,1.8914,1.3464,3.1843,2.4567,3.0936,0.1179,1.8069,1 
4.3184,0.0885,2.4288,1.7736,3.4072,3.8987,2.1419,1.8596,1.3581,2.9661,1.8984,2.5501,3.2592,4.3237,2.1011,1 
8.0282,0.275,1.2493,2.1409,2.4545,2.5056,1.6273,1.7328,2.9526,0.8172,2.1971,0.7801,1.1612,2.435,2.2411,1 
5.4227,0.9665,2.6901,0.8368,3.043,1.9063,2.7421,2.5593,1.3637,1.3567,2.8925,0.9021,2.5175,3.1811,1.9579,1 
4.7087,-0.6121,0.9816,2.4528,0.9325,3.5011,1.4589,2.2722,1.4235,1.8898,1.9406,1.7629,3.11,2.4569,0.713,1 
5.6661,-0.1038,1.8983,2.3255,0.6456,2.7106,1.8831,3.0568,1.125,1.5055,2.6487,2.6756,2.9596,3.3282,1.8476,1 
5.8724,-0.1681,0.4377,2.6675,3.1894,0.925,3.2244,1.6136,4.9411,3.2444,2.1837,2.3223,1.3536,1.9742,2.8663,1 
7.0631,0.5977,2.2426,3.1662,2.3837,2.9745,0.6134,2.1495,3.4921,3.4903,0.246,1.9139,3.2322,1.5509,2.25,1 
5.7603,-0.8979,2.1468,0.4192,3.4893,2.2295,0.701,1.6627,0.1039,2.5277,1.6722,1.2112,2.048,2.594,0.2275,1 
6.0687,1.324,3.8461,3.9456,1.5272,0.2547,2.2461,2.7848,1.5718,1.9347,3.1094,2.2977,3.0795,3.5458,2.2598,1 
6.8024,0.0845,0.4367,1.8943,1.0517,-0.1065,2.96,0.93,1.2059,2.9109,3.1435,3.993,2.0281,2.1793,1.6877,1 
4.2995,2.6079,2.2565,2.5487,2.2461,1.4276,2.8332,0.5382,0.2606,1.6827,2.4442,0.7183,2.9155,1.7578,1.2338,1 
4.5206,1.733,2.888,1.497,2.5821,2.9063,0.1397,2.0874,2.1665,3.317,2.7164,0.9442,-1.5508,1.0103,2.838,1 
6.0548,1.1064,4.2261,4.3266,2.2362,1.845,0.6464,2.1771,2.3294,0.8546,2.0578,0.3424,1.5274,2.0607,0.8787,1 
7.3422,-2.1347,2.907,1.0475,0.2629,2.3278,1.8995,3.2414,2.4185,1.7136,-0.3711,1.8689,1.8729,3.1722,0.6984,1 
8.4482,0.1418,2.0933,1.3696,0.9641,0.3967,3.0246,3.0445,0.9455,3.0519,2.79,2.4161,1.8943,2.8081,1.6569,1 
5.6701,0.436,0.6928,1.6412,3.9494,2.4702,2.0429,1.7461,-0.8154,3.1148,-0.0655,2.039,2.6715,2.9092,0.6947,1 
6.6497,-0.4614,1.4841,1.872,4.0281,2.1842,2.6352,1.2567,1.0695,3.925,2.1445,4.7487,2.2539,2.781,3.2773,1 
6.4563,0.6725,2.6995,1.7921,1.9568,2.5433,2.2852,2.5825,2.668,3.4651,1.7579,1.8731,2.4102,2.0642,0.3311,1 
6.3646,-1.835,3.7238,1.5723,1.9455,1.8393,2.2628,0.3757,1.677,2.9161,1.2902,2.2285,2.4818,1.8231,1.0395,1 
8.2218,-1.5383,1.1527,0.1169,1.2748,4.4922,1.7149,2.2068,2.0279,3.1457,2.1876,3.2581,1.8509,2.5623,1.4788,1 
3.6305,0.0064,2.065,2.6801,1.9977,2.3006,0.3439,3.4794,0.8146,1.3857,1.4434,2.0872,1.5618,3.232,3.2022,1 
6.2646,-0.6301,1.9758,1.5782,2.4602,1.8704,1.7723,2.3734,1.4012,0.3239,2.854,0.916,2.3345,2.0936,1.7974,1 
5.9556,-1.4519,0.3993,2.0936,0.7085,3.7463,1.7521,1.5159,1.7948,1.5485,1.3679,1.9647,1.5352,1.1819,1.4588,1 
5.0538,1.3167,2.7223,2.579,1.206,2.3656,0.5557,2.5489,2.7925,2.0769,3.0048,1.3811,2.4814,2.8606,1.4771,1 
5.621,0.3037,2.833,3.6164,1.8362,2.2889,1.2491,2.7686,0.3987,2.2971,2.3508,2.6471,1.5991,2.4426,2.1207,1 
6.6528,-0.7986,2.6671,3.1651,2.1775,3.3824,1.537,1.589,1.3546,2.2488,2.629,1.5018,2.727,3.9137,1.9748,1 
5.2669,-0.6187,2.4647,1.6872,2.6146,1.8867,2.4596,1.5596,2.0469,0.242,3.2569,3.0035,2.6784,2.4352,2.9763,1 
6.6899,1.2709,1.7303,1.4154,1.368,1.8102,3.2207,0.8522,0.4037,1.9184,0.492,1.1262,4.5853,1.9948,3.0422,1 
5.4347,1.9305,1.4148,0.7913,1.4404,1.5031,3.6876,3.5929,3.0457,2.3178,0.9143,3.7342,1.8814,0.6842,3.2126,1 
5.9249,-0.5081,1.4164,3.5118,2.6574,3.0053,2.7541,-0.0667,1.0117,1.1662,3.5684,1.5958,1.3354,1.752,1.6916,1 
5.1678,0.5393,1.8223,2.1109,1.7525,3.5593,1.1847,1.8591,1.679,0.36,1.3999,2.5814,1.0352,1.1368,1.4951,1 
6.3136,-0.0573,0.8712,2.0378,2.5055,3.3315,2.6968,0.9149,-0.5405,2.3982,1.2235,1.8295,3.3884,3.006,0.329,1 
6.4282,-0.0164,1.9765,1.6343,1.2521,2.7015,2.1505,2.5407,2.0514,3.4265,2.3763,2.5139,2.8912,2.5061,1.5378,1 
5.865,-0.1446,0.8899,1.7581,2.8528,2.3428,2.1247,2.2463,1.8976,1.9597,2.9474,1.3137,1.4417,1.4383,2.0139,1 
8.1333,1.1043,1.6659,3.1763,2.0645,-1.7419,1.7055,1.8249,1.4028,2.8239,1.4167,-0.8082,0.7283,1.6069,3.5025,1 
5.9997,0.617,3.4431,1.7129,1.2618,2.4673,0.0428,1.2322,2.1555,1.7367,1.8945,1.5597,4.0466,2.2054,3.2623,1 
5.432,0.1532,2.9023,0.3276,2.7113,2.0407,1.381,2.3284,0.5922,3.0202,1.2525,2.9411,2.8879,1.4886,1.9792,1 
7.1894,0.9981,2.005,1.6596,0.9255,-0.11,1.7084,0.4378,3.6146,1.4973,1.8395,2.511,3.1092,2.8924,-0.0121,1 
5.8387,-1.4951,4.0196,1.0363,0.8463,0.8779,-0.3838,1.5803,1.6136,3.122,3.294,3.4426,2.4147,0.2784,1.3056,1 
4.9387,-0.3224,1.3667,0.4005,2.2907,1.7535,1.9518,2.316,2.652,2.6818,1.9939,2.9398,2.9044,0.5156,2.1477,1 
5.8146,-0.8357,3.2323,2.0904,1.2051,0.1303,2.0726,0.8892,0.9336,2.1694,2.8579,2.7467,0.6509,2.6497,-0.3457,1 
6.9816,1.0967,2.3407,3.0348,2.913,1.5429,2.1688,1.7227,1.1639,4.4258,3.005,0.9485,2.1126,4.0594,1.1168,1 
6.5948,-0.8996,1.5913,2.3707,0.7862,1.4384,0.2821,1.0009,2.6366,1.5429,2.3301,2.4541,3.1548,1.601,1.4802,1 
6.9021,-0.2263,1.8415,2.1026,2.7237,2.2027,2.8124,1.2378,2.7708,0.5994,0.6907,1.997,1.5668,0.8394,2.2629,1 
5.2932,-1.0509,1.9247,3.4319,1.6763,2.1354,1.4653,2.0125,-0.3831,1.3898,1.518,3.8896,1.4472,3.2864,0.8633,1 
5.815,0.9171,2.2936,0.6224,1.7433,2.8684,1.0832,2.4854,1.6167,2.5859,2.5044,3.4865,3.6714,0.1927,1.4767,1 
5.7418,0.2248,2.9119,2.1161,0.9079,2.1867,2.5275,1.4018,3.6903,2.08,3.1305,1.6763,1.2364,3.2794,2.4008,1 
7.4818,-0.4631,1.8919,0.6609,1.6885,1.654,2.2871,0.2226,-0.9089,3.2091,2.5985,2.9857,0.711,2.254,0.8933,1 
4.6031,-2.1766,2.1892,2.1647,1.9158,0.7716,1.7515,2.067,3.299,1.8721,2.0221,1.5599,2.5027,1.2496,2.6695,1 
6.66,-0.3467,3.552,1.7788,1.1981,1.6489,0.4502,2.8091,1.656,1.924,2.5571,4.4315,2.4085,2.3398,2.554,1 
6.0119,0.4975,-0.533,1.985,3.2153,0.5873,2.4874,2.2136,0.4633,4.5462,3.5562,1.6733,3.1024,3.4662,1.1816,1 
4.1497,-0.3926,1.6993,4.1426,1.4917,2.7411,1.7051,1.531,1.6569,3.6102,3.8748,1.971,2.9921,2.1139,2.0996,1 
6.9211,0.7354,1.2994,2.1337,1.7703,2.0762,3.11,3.5335,2.4615,2.2195,3.5738,2.8998,1.4991,1.5378,2.1025,1 
6.1534,2.6028,3.0676,2.8638,1.5683,1.7096,2.0837,3.2401,1.5827,1.1498,2.1823,5.0154,2.623,1.4956,3.1879,1 
8.1265,0.7511,2.7831,3.0444,1.531,0.7475,0.8662,0.9731,3.1631,1.3364,3.148,1.052,2.7541,0.1352,2.1377,1 
5.0026,1.3344,1.5678,2.6553,3.227,1.986,2.4137,1.3713,2.9028,3.2713,1.2956,2.7247,0.8365,2.8074,1.9539,1 
6.2342,-0.7879,2.8953,3.623,3.6176,2.5665,3.9111,2.4912,2.656,2.9056,1.9055,1.6753,1.7555,0.6181,1.877,1 
5.2873,-0.8617,2.7059,1.8103,1.1994,1.736,1.461,3.6511,2.7476,1.8072,0.6431,2.6283,2.0349,4.0997,1.2402,1 
7.332,-0.9175,1.6792,2.0652,-0.0455,1.2272,1.9719,1.278,1.1675,0.8181,2.0692,0.4058,1.4894,3.6608,1.8962,1 
6.5043,1.0978,2.9861,1.8479,3.3628,0.9439,2.4984,3.0325,2.2338,0.3844,-0.1208,1.8984,2.693,2.046,1.4931,1 
4.5009,0.4356,1.2302,2.691,1.3166,2.7463,0.3107,1.6687,1.8915,1.9479,2.3297,1.3445,0.9214,1.2362,1.9864,1 
8.1427,0.2008,2.0066,1.8217,2.3396,2.4018,3.2186,1.4618,1.1335,2.3301,0.3894,3.3857,2.9428,3.2989,4.4219,1 
7.6634,-0.0871,1.7459,3.4777,2.959,1.9697,1.4173,1.9456,1.0601,1.6195,3.6617,2.9663,3.1351,1.0772,2.0262,1 
7.5884,0.8765,3.7748,1.4439,0.3383,0.1033,2.3729,2.4982,1.2475,3.6113,0.9954,2.6355,1.6068,1.0452,1.7029,1 
4.531,-0.9358,0.9449,0.8529,1.48,0.2249,1.787,1.9778,1.9046,2.9018,2.7843,2.9155,2.0017,3.376,3.0156,1 
5.2859,-0.1605,3.6127,1.4268,2.5304,0.3583,1.3173,0.7384,2.0827,2.9047,0.7494,1.8455,2.4527,1.366,3.2182,1 
6.4837,-0.5094,2.6961,1.8133,2.1484,2.5513,0.8063,1.4746,3.1922,1.2215,1.2541,2.4371,2.211,2.5989,2.6851,1 
5.1643,1.2426,2.3289,2.0932,2.6943,2.8468,2.4342,0.385,2.3161,-0.7478,0.238,2.4679,3.7662,1.1533,0.992,1 
3.7872,-0.003,1.9371,1.645,1.4613,0.4941,0.1506,2.4824,1.1169,0.4817,-0.2955,2.1786,2.9222,1.5726,1.3297,1 
4.9267,-1.4478,2.8031,2.0252,1.8608,0.6393,3.8647,1.7799,1.7704,0.3561,4.7569,2.3113,1.3013,0.1229,2.5973,1 
7.0583,0.6276,0.043,2.5268,1.7807,2.6171,1.7373,2.477,1.7983,1.0941,1.4523,-0.0061,1.7779,3.2049,1.5077,1 
5.5635,-0.2052,2.3001,2.8655,2.8408,1.9809,2.306,2.9216,1.8858,2.2856,2.2793,4.0935,1.3125,2.6471,2.4375,1 
5.2757,2.9265,2.2359,1.5859,1.765,-0.1865,0.8238,4.623,2.0594,1.1234,3.7487,0.9761,2.2886,0.8757,3.3233,1 
6.0704,-0.865,2.9965,-0.0289,1.4155,2.0871,0.5267,1.3108,2.1899,1.7911,2.7034,1.7385,1.4776,2.9893,1.6997,1 
5.8961,0.8457,1.9338,2.3365,2.8299,2.331,2.2191,1.5545,2.28,1.7029,1.5557,2.468,2.3564,1.6791,2.1793,1 
6.3054,1.5779,1.7464,2.7631,3.8553,2.2916,3.0224,0.644,2.4808,2.6311,1.4268,2.2121,3.0709,2.4815,0.8358,1 
6.7152,0.2587,1.7051,2.3576,3.2765,0.9311,1.6192,4.8092,0.5556,1.8002,3.4117,1.6426,3.9047,1.6561,1.4042,1 
5.7882,-0.9213,1.7473,1.4813,1.6932,3.7069,-0.0655,1.4889,1.5461,2.1465,4.1926,0.8665,1.6923,0.8434,1.8373,1 
5.7898,0.506,1.0351,2.773,1.6074,-0.4655,1.7545,-0.3939,2.8787,3.992,0.4489,2.3254,1.0921,2.6439,3.5513,1 
7.6866,0.2915,1.3594,2.2142,0.7756,2.0634,1.4451,1.4911,2.8459,1.6913,0.6912,2.3582,2.8415,2.0199,1.6458,1 
6.1354,0.7256,0.1004,-0.4975,4.5661,1.6072,3.7159,2.9798,1.3466,0.6176,2.2196,0.9901,3.0546,3.1924,1.0916,1 
6.7237,-0.8822,3.0116,1.2552,2.7714,0.8936,2.8971,1.9415,1.2641,2.3803,1.5831,0.792,0.3962,3.5051,2.0367,1 
5.0606,0.6092,1.2533,1.8318,0.9799,1.9049,0.0136,0.8454,1.5646,1.5375,2.0686,1.7061,2.5472,0.9539,0.3239,1 
6.6504,0.4712,1.8253,2.0322,2.6048,-0.4374,1.0013,2.3165,2.324,1.7044,3.6903,1.924,1.4152,2.9793,2.6497,1 
6.7911,-0.9556,2.3405,-0.7706,0.8634,3.2254,2.6354,1.5098,3.2109,2.3213,2.5045,3.6356,1.6497,2.126,4.3588,1 
6.8489,-0.2255,4.0064,0.9976,2.606,2.4403,1.0576,0.0806,1.2635,0.8299,3.571,1.4007,2.7294,2.372,1.5388,1 
6.5624,-1.3036,2.0883,1.7403,2.1366,2.2738,1.2744,1.6793,1.0523,3.5253,0.7405,3.2117,0.9911,2.9959,0.7216,1 
5.2346,-0.3916,3.0684,1.8991,3.9803,1.3786,1.3345,2.0062,1.2278,1.6638,1.1941,2.0969,3.2853,1.3791,1.0871,1 
5.7733,-1.0979,0.4732,2.0119,2.2297,0.8567,1.1403,3.6177,2.6839,1.2732,2.6535,1.4356,0.7662,3.7796,0.4943,1 
5.1732,0.6714,3.4466,2.1675,0.4647,2.8992,1.4568,1.5513,0.7846,1.1953,2.8469,2.375,1.6887,3.5316,1.7623,1 
4.4842,-2.5636,1.3561,0.7384,1.8334,1.6808,1.5575,2.285,1.6795,2.6155,3.4405,2.1036,2.1599,1.0192,1.1482,1 
5.5836,-0.2497,1.2556,1.8605,0.8931,3.0584,0.9901,1.9924,2.4535,1.1535,2.5034,2.7817,2.5993,1.8782,3.6432,1 
4.8414,-0.3455,2.5349,1.1973,3.2597,4.528,1.5457,1.3656,3.0801,2.4424,3.2349,0.069,1.1029,1.5527,2.7683,1 
5.2241,1.6584,0.9214,-1.1616,2.0851,1.511,0.8487,2.9183,2.0532,1.7301,1.4533,2.6797,4.1369,0.6359,5.3492,1 
5.7865,-0.8148,0.3579,0.4947,1.7308,1.0246,1.2506,2.1865,2.0129,3.0726,1.9461,2.021,2.1423,2.4183,1.8705,1 
6.271,0.2111,0.4505,3.8898,-0.5069,1.7354,2.5253,1.8696,2.8849,1.1317,1.5555,0.4252,3.0251,2.409,2.2328,1 
4.9947,-0.083,-0.0437,1.5581,4.0052,1.3114,1.4228,2.7268,2.0243,2.7647,1.9146,0.772,1.3573,3.455,1.8729,1 
4.9217,-0.385,2.177,2.2442,1.3264,1.038,2.1123,1.6076,3.4553,1.373,1.1648,2.2948,2.9819,0.5621,1.47,1 
6.1106,-0.0327,3.7174,2.0585,3.2964,3.4673,2.7591,1.3872,3.6326,-0.0394,4.6556,3.1764,2.8035,2.4324,1.5885,1 
7.2874,0.3466,2.3079,1.9625,2.611,3.6676,3.3793,3.1099,1.8987,2.3786,1.7461,2.1761,0.6509,0.5347,2.8231,1 
6.9393,-1.024,3.1857,3.3405,4.7838,2.2101,0.0154,1.2351,2.4589,1.4464,2.2002,1.376,2.1769,2.0943,1.3933,1 
