Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
7.138,1.9524,0.6384,0.7735,3.2057,1.653,1.1195,2.2443,2.1783,3.3648,3.1418,1.068,3.1995,0.5544,1.8353,1.7242,2.7948,2.1313,3.3797,2.8507,1.3724,2.0361,2.679,1.8073,2.3444,0.7449,1.4271,3.244,2.5203,1.1329,1 
4.2213,-0.8545,1.7062,0.4852,0.83,2.403,2.4702,1.6868,1.0547,1.5309,1.4494,2.4739,2.2581,2.0664,0.9801,1.201,1.7959,1.9189,2.071,1.1493,0.4117,2.9692,1.9068,0.7715,1.8448,1.9358,3.0854,1.8236,1.7846,3.0064,1 
5.4185,0.2121,2.3071,1.4779,2.8606,1.6075,2.0969,3.4732,2.4437,0.99,1.9614,2.8451,1.8355,0.5796,1.912,2.5561,3.6317,-0.4196,1.4196,1.7955,2.0298,3.416,3.0348,2.6635,1.9106,0.9511,1.3633,2.4908,2.7278,0.5604,1 
6.9169,-0.1824,1.6042,2.7354,1.8499,1.5566,1.8,0.7986,2.5144,1.7165,1.7906,2.3487,2.1959,3.4022,0.996,1.1166,1.7888,1.3377,4.1206,0.3115,3.3644,2.4631,1.3944,2.6976,1.4512,3.5141,0.0388,1.1372,2.2389,1.7211,1 
6.7132,-1.089,2.8957,2.5384,1.3956,4.5483,3.9214,3.1656,0.3777,1.0899,0.5043,2.1703,2.3009,3.0602,2.6861,0.997,4.1663,3.7685,0.8902,0.5361,1.643,3.3145,2.3668,2.5815,0.9392,0.5097,1.5958,0.9349,0.5392,1.8766,1 
5.5259,1.353,0.9876,2.0111,1.7076,2.4279,0.5528,2.8042,1.4294,1.4972,0.6218,0.588,2.475,2.8516,1.9059,0.6832,2.5274,0.9627,3.7023,0.6516,0.4129,2.2348,2.6746,2.4591,0.0682,1.3922,2.066,2.4084,2.5959,3.0297,1 
7.7628,0.7997,1.035,1.9787,1.2511,1.0566,0.0591,2.8323,2.3873,2.0059,3.8425,2.5869,3.0408,2.2439,0.3407,1.4024,0.608,1.9412,2.9305,4.3353,3.4371,2.7112,0.4969,3.6284,0.8655,2.9209,-0.2069,1.2428,1.7409,2.0174,1 
6.999,1.287,1.1823,1.711,1.6397,3.4486,1.6818,1.0539,2.118,-0.4301,2.3585,3.3209,3.1531,2.5904,0.63,3.708,2.2442,0.7918,3.8019,0.7969,1.843,1.4851,1.5754,1.7186,1.927,2.4963,2.5019,2.2065,0.8519,2.3666,1 
7.1361,0.2764,0.4074,2.2666,3.1615,2.0714,3.9245,3.6744,1.8517,2.0708,3.5356,0.8311,2.9467,1.2838,2.5266,2.2119,4.0629,1.8705,4.5083,1.8011,3.5921,0.9651,0.4203,2.681,2.7624,-0.1669,0.0563,1.6364,2.8801,1.5923,1 
4.7767,0.3077,3.1937,1.6872,1.3999,1.0524,1.0829,3.4279,3.1357,1.4638,2.3742,1.7757,2.3588,0.8077,1.6839,2.9985,1.1528,0.995,2.5767,1.8015,2.0731,0.7967,2.1253,0.8565,1.8026,1.2514,3.4672,0.6576,3.3633,1.5473,1 
4.3229,-0.5573,1.1221,1.8602,3.2914,1.917,1.897,0.9653,3.126,3.0433,2.4494,1.6227,2.5959,-0.1915,2.1001,1.5919,2.8516,2.3294,2.138,1.9072,1.0902,1.0912,0.7095,1.3294,0.9278,1.4309,2.0296,2.2122,1.8929,1.9745,1 
6.594,0.2777,1.7431,0.8633,1.8693,3.3727,1.9389,2.6765,1.0997,3.8263,3.7353,1.8587,2.7463,2.1907,1.7065,2.7264,2.0249,2.6416,3.2248,1.3146,3.9506,1.1491,2.8474,1.3953,1.9939,2.2907,3.4121,1.7052,3.4264,4.2069,1 
6.4843,-0.5299,2.493,0.7388,2.4768,3.0288,1.0642,3.7331,2.1369,2.1211,0.576,2.9871,1.6321,2.9965,1.5369,1.8919,2.7615,1.2593,0.2445,1.6912,1.5703,3.4609,0.8541,1.9626,1.7741,1.0998,2.4562,2.3814,0.988,2.185,1 
5.5905,1.34,1.086,1.5533,4.2831,2.1888,0.1086,1.7124,1.8551,5.0417,1.7941,3.8938,2.1228,1.832,0.8641,0.8259,3.2887,0.8371,1.9694,2.0739,2.6421,0.7727,2.2346,4.0407,1.1183,3.7089,2.0292,1.3316,2.9486,2.7719,1 
6.6469,1.0447,3.1672,1.8002,0.9317,3.9009,2.4406,2.7695,2.8554,2.5806,2.1775,2.7936,3.0039,1.957,0.1226,1.9399,2.9179,2.8901,2.0488,0.7527,3.6039,2.9643,0.801,2.7769,2.3076,4.0984,2.7045,2.8437,1.3095,1.7087,1 
6.2257,1.1154,1.7234,1.4171,2.6217,2.2077,3.1809,2.0036,1.4243,1.7852,2.7303,2.7155,0.9045,2.1063,1.7845,0.7475,2.1236,3.2828,2.3708,0.8664,1.3082,1.8786,2.3041,2.5738,1.2205,3.0467,1.8221,1.7995,2.9311,1.6292,1 
4.3435,0.1906,1.5955,1.0726,3.0832,1.3966,4.0726,2.456,3.5024,2.2267,2.098,2.6836,2.1469,1.6532,3.4902,1.677,3.2927,2.5169,2.0676,2.3954,2.6796,2.1738,2.2618,3.4288,0.605,3.9615,0.4367,2.5973,1.5003,2.0544,1 
6.2019,-0.0493,1.6408,1.3961,2.8055,1.845,1.9339,2.8269,1.7229,1.0472,0.4311,3.0624,3.5962,1.6919,3.1166,1.5273,2.7179,2.6632,1.6949,2.7143,1.5554,0.0995,3.7371,3.7775,2.2095,0.8179,1.209,2.7968,2.6943,2.0032,1 
5.6819,1.0143,2.4489,3.5437,1.1091,1.3836,1.6592,1.0844,1.9471,2.8318,1.2893,2.9343,1.5789,1.2969,2.1194,2.6369,2.2101,1.3644,3.7247,2.2594,3.2168,0.1948,2.2144,0.4038,0.9919,0.7739,1.6252,1.4499,3.5881,1.3226,1 
7.5663,-0.2051,1.9819,1.0763,2.4246,0.291,-0.2829,2.222,1.7418,2.7253,3.0691,0.7538,0.9775,1.9768,1.0679,2.5062,1.6292,1.7798,1.68,2.6553,2.7209,3.5486,2.0349,1.536,1.0789,2.2527,3.4534,2.15,2.6325,1.965,1 
5.9871,-0.8129,2.1014,1.0476,1.0941,2.886,2.9257,0.4998,3.3871,2.3878,0.5748,2.602,0.4075,1.1285,0.7687,1.9222,1.0592,2.4133,3.7764,1.6245,0.2249,4.6731,1.8521,2.6576,0.3132,2.1614,3.4913,0.6422,1.0668,2.2746,1 
6.5695,-1.1017,3.0731,3.0942,3.2752,3.0563,1.3643,1.0399,0.0453,2.0576,1.1946,1.3033,1.2402,1.3279,3.0659,0.603,0.5577,1.482,-0.5281,1.7727,1.6794,2.2266,1.8529,3.152,0.8147,1.5255,0.5734,2.3918,2.3538,1.2927,1 
5.7529,0.1234,2.0031,0.9667,1.7968,1.412,1.769,1.1298,1.9101,1.7253,2.8894,1.9566,2.8505,1.0565,2.4559,1.8523,1.6098,2.9011,1.3383,0.6716,-0.0831,2.5214,2.6799,1.2475,2.6092,0.1242,3.1825,2.1842,3.7398,0.866,1 
6.8367,-0.1722,1.7594,2.6687,1.753,1.6554,1.2391,0.9716,3.9068,2.3221,1.9609,0.6373,2.3088,2.7944,1.7357,2.3932,1.3925,1.6399,3.3008,1.713,2.144,1.7377,2.9465,2.4403,2.1006,1.7154,1.5966,0.6753,3.1582,2.7065,1 
6.4135,-1.7357,1.7284,1.2164,2.6226,2.1618,0.7176,1.8358,2.3238,3.1173,2.4181,1.6437,1.5416,2.1475,2.3583,0.7949,1.053,0.9149,0.7076,3.3806,0.3512,2.4874,1.3779,1.5109,4.4839,0.6512,1.7752,2.2992,2.2038,1.672,1 
6.752,0.631,2.8395,0.7154,2.1539,1.7294,2.07,1.8954,1.3564,2.2003,1.5999,4.3506,1.6473,-0.2692,0.8369,2.7789,1.8812,1.5155,1.5672,1.9519,1.3613,1.3622,1.17,-1.8257,3.6701,1.1809,2.6048,1.2606,3.4318,2.511,1 
4.6743,0.0846,2.326,2.1759,1.883,1.8443,1.1427,-0.2355,1.1005,3.1532,1.6705,1.5286,0.9536,1.1549,2.2244,2.3782,1.7225,3.387,-0.0865,1.8137,1.6748,1.1531,1.2473,3.3176,2.1265,0.667,0.7492,3.2322,2.3181,2.5486,1 
6.2758,-1.8071,1.3491,1.7826,1.7898,1.5119,0.6769,1.8726,3.7231,1.5242,2.5419,2.2821,0.6827,1.8224,1.3936,0.8341,1.2026,3.6353,3.6186,2.3886,1.8226,2.324,0.7892,3.0478,3.015,1.5215,1.9978,1.2157,2.0745,2.6481,1 
6.1857,1.1408,3.7152,2.7737,0.6143,3.2897,1.2219,0.8753,1.9476,4.2049,1.022,0.7493,3.3669,3.2424,1.6708,1.7701,0.6549,3.3122,2.1943,1.5953,2.0727,1.4764,2.357,2.4244,2.4171,2.162,0.7257,2.075,2.6805,3.2943,1 
7.0556,-0.157,1.1361,2.3234,2.9452,3.0176,2.2372,3.4001,1.9851,0.2944,1.8309,3.3836,2.0182,2.9065,3.2641,1.0682,0.4174,2.3301,2.7352,3.175,2.8385,2.8382,3.1903,0.9912,3.5674,2.1643,1.9861,0.2597,3.0353,1.5228,1 
4.9578,-0.2905,1.9731,2.0268,1.0505,1.7163,1.5511,1.8519,0.8202,0.5585,2.2198,2.8802,1.6354,1.3555,3.0696,2.1937,-0.0657,2.5703,2.2331,1.6787,1.794,1.6134,3.2494,3.4744,0.8466,0.7364,1.6464,1.6046,0.3304,3.1976,1 
6.7102,-0.2272,-0.2716,2.2788,3.5008,3.2939,3.04,2.5566,1.5836,2.3202,2.443,3.7276,0.3229,2.636,2.225,-0.6408,2.1243,1.338,3.6868,3.7463,3.1137,0.7171,1.8587,2.0569,2.4541,1.1081,0.8019,2.8386,2.7051,1.6906,1 
5.7722,-0.9316,3.3702,2.0418,3.1301,1.6124,3.0822,0.8262,2.1675,1.3197,2.6507,1.295,1.6077,2.1675,1.2936,1.4354,1.0277,1.9236,0.6617,1.8086,1.5487,1.7321,1.1494,1.2698,1.2223,2.7913,1.6872,0.2428,1.2321,3.2237,1 
7.1686,-2.2472,1.2464,2.8125,1.2384,2.7603,2.051,2.8483,2.4888,2.9126,3.1169,2.8785,2.5238,0.6983,2.2863,1.8497,1.2518,1.6679,2.3772,3.1997,1.4062,1.1466,1.2961,0.8451,1.943,1.6323,0.7079,1.2516,1.9444,2.8827,1 
5.3511,0.4812,1.8508,3.7477,3.1099,1.6509,1.5583,2.259,2.1952,1.7332,1.3445,0.9852,1.4327,2.1327,-0.8004,3.185,2.5284,2.0089,2.9763,1.8728,0.4217,2.889,1.2485,2.4749,2.3683,0.5834,1.1771,1.5857,2.373,1.8952,1 
6.7991,2.7735,3.5861,1.6511,3.5722,2.1906,1.449,2.2441,1.7279,0.3824,0.3764,1.7763,2.2784,1.4485,2.0731,1.6975,1.594,1.2052,1.4614,2.7871,1.6735,3.7305,-0.0362,0.2638,1.6711,2.9194,0.703,1.5982,2.5215,1.1824,1 
5.3528,-0.903,3.2972,2.651,3.5602,0.4202,1.8389,1.4837,1.5697,1.3959,0.8269,2.9262,2.3094,2.0015,1.9571,2.4959,1.8413,0.9569,2.4012,2.9389,1.2749,1.4062,2.2187,3.9451,2.7094,0.7947,1.2475,3.0608,1.872,2.253,1 
5.1289,1.2604,2.877,0.7727,3.5646,3.7114,0.6632,2.0583,1.6989,2.2245,1.9359,1.5309,2.0101,1.1044,0.7802,3.5738,1.8784,3.4636,1.2675,2.4166,2.6447,2.8839,0.3765,1.9249,2.7924,3.3313,0.6591,1.7622,1.6366,2.8672,1 
6.874,-0.4369,1.1517,2.6833,2.904,2.4221,2.5183,4.3011,1.3895,2.2092,-0.5254,2.2797,3.2829,3.1172,1.8967,2.1966,0.8553,1.0849,1.4751,1.548,0.7272,1.251,4.1839,-2.4185,0.4762,1.7932,3.0223,3.0846,1.7805,2.6451,1 
4.9576,1.2594,3.7377,3.5016,3.0727,1.963,1.5918,0.6595,3.7088,2.1484,2.5454,1.0452,3.1977,3.4707,0.2725,2.5811,2.5855,2.9796,0.2179,0.4485,1.604,2.0298,3.4547,2.784,1.8502,2.7381,0.6914,2.6323,1.8278,3.1747,1 
5.2169,1.3322,3.5427,0.7614,2.9453,2.1115,1.1744,2.0343,1.7502,3.7901,1.9594,2.9346,2.2454,2.3382,2.0339,3.2955,2.3993,2.0124,2.23,3.1287,2.9582,4.7425,2.3893,3.1721,0.6018,0.9513,2.9793,2.2422,1.4685,1.8871,1 
5.6993,0.6775,2.6563,0.6927,1.1873,2.2325,1.6596,1.867,2.4896,3.0589,2.682,2.1091,2.6726,1.5933,1.8527,1.6681,2.1292,1.9414,2.1855,2.0857,1.7679,2.6517,2.1002,0.0159,1.2174,0.9406,2.5452,3.7208,2.8363,0.2302,1 
5.1376,1.3958,2.174,2.5654,1.4453,3.0853,2.2648,2.0737,2.9256,2.2693,2.5988,2.2901,0.2433,2.1911,1.8972,0.5336,2.4705,3.3415,1.2923,0.6559,2.9501,4.0458,4.1549,1.9319,3.8148,2.9357,0.4163,2.2319,4.3309,2.9071,1 
5.4521,0.8168,0.65,3.6657,0.7776,0.9824,2.8547,2.7118,-0.2623,3.1782,3.635,1.5715,0.9283,1.9538,1.8577,1.7945,0.9935,3.3455,1.5156,0.608,0.997,-0.4582,1.4182,2.209,1.6053,0.7661,1.3524,1.5418,1.2891,2.1347,1 
6.8534,-1.7542,2.676,2.77,3.102,1.3225,1.5608,1.4957,3.7593,2.9681,4.0629,2.4773,2.6836,-0.0756,2.6304,0.1742,1.1996,3.7483,3.8127,4.1371,0.965,3.8769,1.5655,1.3246,-0.2036,0.6813,3.1037,1.5975,2.0698,2.843,1 
5.7562,0.4915,2.8528,1.5334,1.988,0.3904,1.2208,2.1426,2.4674,0.8538,1.6456,0.9142,3.4414,2.5608,-0.3669,2.8102,2.1862,2.955,2.7715,2.1099,1.7801,1.2115,2.8035,1.0608,2.4052,1.1807,2.7059,-0.2068,2.7426,0.4157,1 
6.8434,-0.8726,0.1911,1.5972,1.3723,3.0733,3.5351,1.3413,0.7481,1.4981,1.7169,0.2117,1.3696,2.4246,1.5295,2.8488,2.005,1.4668,1.4894,0.9128,1.5425,1.8044,2.9888,1.3658,1.5902,2.2784,1.4656,0.5578,0.7112,1.2541,1 
6.2333,1.1263,1.5377,3.5187,2.0104,2.753,0.8268,1.8734,1.1536,0.261,3.9726,1.249,3.374,2.3067,0.6864,0.8929,0.7226,2.9337,1.9466,3.3626,3.4218,0.6802,1.9703,3.031,1.8218,2.5749,0.8782,2.4056,1.4247,0.3579,1 
6.2627,0.8089,1.8899,2.6978,2.1057,0.6727,1.034,3.2855,1.2417,1.7379,2.2462,3.1681,1.9592,2.4714,2.4993,2.6677,1.5075,3.365,1.6028,0.7912,3.2952,0.4824,2.4804,2.4937,2.3661,2.3584,0.598,1.6848,0.4744,0.7536,1 
5.4944,-0.7857,2.7313,1.3202,2.0285,1.4549,2.8198,0.6687,1.7476,2.631,0.7546,2.3821,1.3098,2.2453,4.1844,2.1008,3.148,2.1258,2.0679,0.0717,2.1989,-0.047,4.1388,1.5566,1.0928,2.4881,1.869,3.0349,1.4591,2.8558,1 
6.8138,-0.7135,1.9193,3.2436,2.8186,1.2336,1.5069,2.0428,1.6467,1.445,1.2599,1.9429,0.6489,0.7343,1.8355,1.9948,0.1819,2.153,2.1617,1.2128,1.3419,3.3066,1.2487,1.5003,0.7184,2.3534,3.2577,1.4511,1.5065,3.1135,1 
7.2248,0.399,0.3319,1.3691,0.9927,0.4937,1.4849,1.8928,1.8447,2.2516,3.0441,2.3085,3.5997,2.5667,3.0525,2.2537,2.0648,1.6992,2.4745,1.2266,-0.0553,2.0291,2.5727,2.2913,2.0119,3.6472,0.7873,1.8962,4.3062,2.8106,1 
6.3898,0.458,2.2008,2.0546,2.0863,1.492,0.8502,3.2193,3.1888,2.7033,4.2909,3.5942,1.1318,2.0493,2.3526,1.8614,2.6111,1.6446,2.0641,-0.6212,2.7866,1.5969,0.4435,1.9455,0.5376,1.8762,1.376,1.1444,2.7595,0.983,1 
4.5201,-1.717,2.8951,3.3341,0.2962,3.1862,2.3528,3.2156,2.4236,0.9725,2.0255,1.3402,3.138,1.8208,0.6353,2.7903,3.1268,3.3008,2.019,1.5595,2.2649,3.4081,2.0967,2.6068,2.4271,4.1691,2.702,2.1886,2.3922,2.6981,1 
5.4298,-1.647,2.215,2.1183,0.6806,2.2378,3.6966,2.7436,1.315,3.3439,0.4125,0.9848,2.9834,3.995,1.0544,1.3175,3.6483,1.5027,1.6423,-0.2734,2.2216,3.4872,2.5394,0.4665,2.792,1.4288,2.724,3.4115,1.7457,1.7785,1 
5.8217,-1.1916,1.31,2.7602,1.4877,1.7858,1.2319,3.9403,3.2548,1.9528,1.7337,0.7423,1.6525,0.88,2.2933,0.4809,0.7916,1.4764,1.2874,3.2,3.062,2.4382,1.5932,1.8553,1.7174,1.9105,3.8375,0.7475,0.7515,3.2864,1 
6.9783,1.0343,1.4757,1.0924,1.8269,2.7564,0.2007,1.727,1.9635,2.8189,3.234,1.4213,3.1315,2.7569,1.0406,1.6889,2.6778,3.5253,2.8768,0.7776,2.5578,1.0371,1.5846,0.8584,3.4867,1.8458,0.2054,0.9117,0.5853,1.6904,1 
6.677,0.3627,2.2937,2.0204,1.2016,2.542,1.4588,0.8028,-0.1644,-0.128,1.3613,3.0051,0.5056,3.6597,2.4707,1.3279,2.9283,2.0815,2.9192,1.866,1.5335,1.4642,1.0767,2.7862,1.9948,3.4959,1.7284,3.5495,1.9676,1.9782,1 
6.051,1.3641,1.7442,2.7603,1.7773,3.103,4.4295,0.4728,-0.2526,1.0891,1.6802,-0.4747,2.5056,0.5271,2.168,1.4221,3.1674,3.6238,2.5502,0.6048,1.0073,2.9843,2.0052,1.8726,2.8505,0.4308,2.2428,1.0205,1.0496,2.4033,1 
7.1038,1.4013,0.3243,3.2632,2.4421,1.8462,2.4416,2.7004,3.4839,1.2224,0.751,1.8951,1.4198,-0.0084,1.5685,0.5606,0.6706,3.6013,2.5689,2.0495,2.2517,1.4294,2.0717,1.9946,2.8863,3.7249,2.0552,2.1425,3.0346,2.5863,1 
4.893,-0.0942,3.0851,0.1187,2.9162,2.4974,3.2426,2.5485,1.1219,3.4367,2.493,1.3072,2.0353,3.1358,3.0288,1.5364,1.6353,2.8654,1.9171,1.9366,3.1226,2.5857,2.064,1.3435,0.8858,0.5049,1.6093,1.1079,1.1299,1.3664,1 
7.4697,-0.1762,2.6015,1.3017,2.0108,1.3717,2.2972,2.1943,2.4831,1.3206,1.7045,2.3222,2.2256,1.3238,3.9203,0.8257,2.5701,0.4529,2.571,2.8339,2.3101,1.6777,2.4573,3.0228,2.6109,2.3987,0.9018,2.0705,1.6058,1.5407,1 
5.4588,0.1337,1.726,2.3633,0.1227,3.2952,3.1432,2.1001,1.7454,1.1649,0.8425,3.6778,2.4561,1.7323,3.6191,0.4523,1.6591,1.1922,2.1763,2.9034,1.5804,2.562,1.9373,3.3376,1.7464,-0.4855,3.3572,3.1143,2.6313,1.4759,1 
6.0282,-0.0215,0.5059,2.0048,2.0363,2.3403,0.9486,1.5692,1.3354,2.4181,1.5118,1.0537,0.9915,0.588,2.7295,2.2224,1.7765,0.6493,3.6308,1.1115,2.7523,2.6819,1.6862,1.7501,1.2266,2.0629,2.9668,2.8698,1.6759,0.0929,1 
6.0673,-0.1574,1.1951,1.8643,1.7739,2.4027,2.5445,1.5947,3.0423,1.9272,1.2335,2.0293,2.34,1.5256,2.346,1.8256,3.8248,2.9507,3.3299,1.0681,2.363,1.7278,0.4935,2.7868,2.336,2.5293,1.9995,3.4439,1.3137,1.6847,1 
4.6761,0.7362,1.2903,2.6298,2.5078,1.5908,0.7123,0.5641,1.3744,2.2354,3.5685,0.7499,4.4502,3.5547,1.4371,2.7512,0.7451,2.1855,1.7916,2.3654,2.1313,2.1506,2.2707,0.8732,3.8098,0.614,2.3906,2.3415,2.2148,1.4492,1 
5.872,-0.5885,2.6949,2.4232,1.2066,0.8141,0.369,2.6733,2.9765,2.8135,2.3452,1.9824,3.9388,0.3906,-0.3589,2.823,2.758,3.7216,2.6282,0.7253,2.2851,1.4631,-0.1031,0.9801,2.456,2.1762,3.3165,1.9105,2.7385,2.785,1 
6.9814,-0.5038,1.9001,2.4446,1.9891,3.6454,0.2475,1.2991,1.8549,2.5347,3.1635,2.1479,2.584,1.762,0.6138,1.5292,2.4477,2.6409,2.3681,1.663,0.997,2.6552,3.9157,1.9668,3.7352,1.6094,1.9038,1.0857,0.0498,0.333,1 
5.4513,0.8134,1.8836,1.0496,1.4325,2.8309,2.3209,2.0695,2.7766,1.1044,1.6388,1.5878,1.6543,1.0719,3.8679,2.2997,3.0617,2.1598,2.8705,0.7995,1.7358,0.8923,1.8846,2.4196,3.5386,0.0962,2.4595,2.5946,2.0542,2.127,1 
5.9991,0.4399,-0.4833,2.1419,2.2233,2.3546,2.2471,1.7329,0.5858,1.9395,1.9234,-0.1593,2.6726,2.1506,0.356,2.1967,4.1627,2.544,2.0245,2.4043,2.5265,2.5491,2.3346,2.058,-0.961,1.8469,0.8968,2.726,2.4838,2.3612,1 
2.372,-0.4979,1.7946,1.5917,2.2679,1.3233,2.7537,2.7008,3.0316,0.9583,2.484,3.0373,1.4722,2.5542,2.2169,1.8514,1.3848,1.8384,2.5717,1.1165,0.5902,1.9492,3.2338,1.8116,2.6225,3.8348,1.8169,3.5929,0.7837,1.783,1 
6.4032,1.3287,2.6811,1.8526,2.8384,1.5778,0.9363,1.9027,1.169,1.7179,2.5275,2.6657,2.7063,2.1446,1.997,1.3671,2.6664,2.3598,0.6794,1.4689,2.9071,0.7892,2.1862,0.5199,3.1775,1.3342,1.2015,3.8316,2.0482,0.5923,1 
5.5913,-1.2567,3.2784,-0.4586,0.783,2.3583,1.6292,3.2539,1.0008,3.0162,1.6527,3.5572,1.1187,2.3124,1.582,2.526,1.306,0.5846,1.6014,2.0004,3.7842,2.7974,1.298,1.9211,1.634,2.1594,0.2882,0.8195,0.7403,1.1524,1 
5.1419,-0.3853,0.5385,2.1705,2.9561,1.6472,0.2381,1.7423,2.4464,2.0858,2.6074,1.2375,1.4248,0.8421,0.7209,2.1741,0.4081,1.5919,1.3304,1.9746,2.6984,1.4074,2.546,1.8618,0.6075,2.0275,2.1059,2.2193,1.3199,0.7157,1 
5.951,1.1699,1.9311,1.9339,1.3343,1.5173,1.3108,2.1179,3.17,1.4693,0.2952,1.3453,3.1594,1.9205,3.1017,1.5148,2.1004,4.9637,2.3704,2.0524,2.1075,4.7159,0.9422,4.3114,2.0043,3.1859,3.3068,3.3602,2.9094,2.2972,1 
4.3888,0.4335,2.943,1.8374,2.2588,-0.1767,3.0834,1.9001,0.5087,3.7515,3.8094,-0.1782,1.1975,4.0003,1.3277,1.524,2.4107,2.3,3.1419,2.4475,1.9566,0.8986,1.9003,1.7811,0.9907,2.115,1.2449,3.2603,1.9874,2.0615,1 
5.7325,-2.0071,2.0811,2.3939,2.4168,0.5497,1.0217,0.2119,2.7526,1.7743,2.1415,0.6946,3.1312,1.8882,1.0325,1.6823,3.2594,1.5229,1.1309,1.1698,2.6408,1.3833,1.4644,2.2714,-0.2562,1.8292,1.3166,3.0744,3.1155,1.1646,1 
5.6279,-0.4133,3.0541,2.8859,1.6826,3.2322,3.8474,3.014,0.9065,3.3569,-0.6007,2.1774,0.5591,2.5553,1.2083,0.9691,3.8709,2.1398,3.0768,3.1354,2.743,1.9575,0.7369,2.1397,2.7645,3.0745,1.9753,0.423,1.3919,1.506,1 
5.0559,1.352,1.3713,1.938,0.8496,0.9508,1.4012,1.5757,1.4235,2.1472,1.7649,0.6257,1.8923,3.4842,2.4122,3.3463,0.0385,2.5434,1.0673,1.8504,1.9945,2.876,3.0726,2.3955,4.0969,2.0112,2.1609,1.926,-1.1014,1.0578,1 
4.9541,0.373,2.6728,2.1282,0.3767,2.1076,0.4889,1.5141,1.8523,1.7137,3.5919,0.1628,3.0931,0.9879,1.6791,1.4522,3.2329,1.4322,-0.2415,2.8013,1.6179,1.9714,0.6711,2.0254,3.114,1.6845,2.2754,0.8007,1.0055,2.4604,1 
4.1322,0.5668,1.5881,2.3174,1.8632,2.0498,0.2373,1.3841,3.2032,2.639,2.118,2.8737,1.6966,3.3573,1.8883,1.1933,2.235,0.5729,1.5059,2.287,3.9595,2.5681,0.6636,3.1331,2.3657,1.5373,1.3182,2.3646,2.7295,2.4503,1 
4.8917,1.6266,1.7756,2.8024,0.9009,3.0821,1.5464,1.6368,2.5361,2.0501,1.5537,1.8648,2.6706,1.8509,3.3946,3.2381,3.2871,1.7871,2.4885,2.5021,4.0165,0.873,1.668,2.2157,3.1311,1.8433,3.158,2.3412,1.1561,3.0177,1 
5.3932,2.5431,4.3941,1.5085,2.7735,3.871,1.3547,2.0927,-0.003,0.7436,2.9738,1.48,1.3193,1.4199,1.7129,3.4603,1.9573,2.2133,3.9745,2.3716,2.0058,2.096,0.5957,1.5659,1.5594,3.1487,3.1833,2.547,3.012,2.4405,1 
5.5066,0.2892,2.7699,2.014,3.2578,2.3478,2.1787,1.9184,1.0946,1.5502,2.3282,0.5504,1.3354,0.28,1.0015,2.4416,2.3426,2.4732,3.0167,2.8845,1.313,3.7766,3.9021,1.4985,1.3809,2.6208,1.9079,1.3797,2.6468,2.6133,1 
6.1898,-0.336,-0.6468,-0.0754,2.4152,1.9305,2.9963,1.8614,0.4013,2.7048,3.3034,2.9005,1.359,2.1472,2.6709,1.16,1.3102,3.1055,4.2579,2.9955,1.5971,1.9762,0.3032,5.0893,4.8634,2.2981,1.7766,2.818,2.4447,-0.0376,1 
6.9161,-0.3862,2.6259,1.2618,2.0653,1.1971,4.0343,0.7944,1.3439,1.7518,1.017,1.0382,3.4409,1.0901,2.4288,1.9447,1.9045,1.5772,0.3504,2.5156,0.8892,0.7252,-0.209,1.5429,1.971,1.8424,2.4186,2.5611,1.7385,2.4783,1 
5.4057,-0.6198,2.0817,0.665,1.1329,1.1309,0.0368,2.419,2.0448,1.3809,4.0471,3.1107,2.61,1.1318,0.679,2.9417,0.3844,2.1002,1.9817,0.239,1.6713,2.0004,3.1511,2.3427,3.4779,1.2934,2.1195,2.7783,0.9746,1.3603,1 
5.649,-0.5021,1.2268,2.4742,1.9774,1.5543,0.7166,0.478,3.395,0.7069,0.6799,2.8594,3.9584,3.0816,1.8668,2.3523,2.0133,1.5393,1.5911,2.96,2.4371,1.6531,2.3313,2.0556,2.3366,0.3053,1.3992,1.3253,1.9957,2.55,1 
4.5639,-0.6914,2.9192,1.4239,4.2843,2.8346,1.9234,1.9394,1.037,2.3843,2.1346,0.8955,3.7937,1.0363,2.6623,3.6486,2.1795,2.6703,3.5538,1.6462,2.042,3.3238,0.4808,-0.3001,2.9293,1.366,2.1144,1.8481,3.5669,2.3406,1 
7.2868,-0.0684,1.2862,1.7904,3.0924,2.2051,1.0344,3.5311,-0.2107,2.4044,0.0006,1.583,2.3913,1.9901,2.5333,1.5133,3.5628,1.9303,2.1248,3.5079,2.5688,1.1666,2.1565,1.9202,2.5726,0.5894,1.1769,2.1248,1.4842,2.9692,1 
5.3466,0.4234,3.134,2.2057,3.755,1.8778,2.2395,0.4609,2.269,3.474,2.7916,2.8032,3.6496,2.6472,3.5605,1.2337,4.6169,1.656,0.5511,2.1627,2.7899,0.9335,3.0696,4.7224,2.418,2.1771,3.4918,2.1753,0.6742,1.963,1 
